X 1: Position X,Unit,Category,Collection,Y 1: Position Y,Unit,Category,Collection,Position_Z
717,um,Spot,Position,115,um,Spot,Position,504
736,um,Spot,Position,125,um,Spot,Position,506
713,um,Spot,Position,138,um,Spot,Position,507
609,um,Spot,Position,152,um,Spot,Position,504
611,um,Spot,Position,-196,um,Spot,Position,512
614,um,Spot,Position,-111,um,Spot,Position,516
620,um,Spot,Position,-73.1,um,Spot,Position,514
719,um,Spot,Position,-69.4,um,Spot,Position,513
652,um,Spot,Position,-51.9,um,Spot,Position,512
802,um,Spot,Position,-45.2,um,Spot,Position,517
773,um,Spot,Position,-18.3,um,Spot,Position,516
738,um,Spot,Position,6.83,um,Spot,Position,512
808,um,Spot,Position,8.02,um,Spot,Position,515
764,um,Spot,Position,12.5,um,Spot,Position,515
885,um,Spot,Position,13.3,um,Spot,Position,515
839,um,Spot,Position,19.8,um,Spot,Position,515
741,um,Spot,Position,44.4,um,Spot,Position,512
894,um,Spot,Position,48.2,um,Spot,Position,516
835,um,Spot,Position,59.2,um,Spot,Position,515
845,um,Spot,Position,64.8,um,Spot,Position,515
811,um,Spot,Position,72.5,um,Spot,Position,513
902,um,Spot,Position,84,um,Spot,Position,518
805,um,Spot,Position,105,um,Spot,Position,513
853,um,Spot,Position,113,um,Spot,Position,513
912,um,Spot,Position,113,um,Spot,Position,518
938,um,Spot,Position,110,um,Spot,Position,515
876,um,Spot,Position,136,um,Spot,Position,516
825,um,Spot,Position,149,um,Spot,Position,512
785,um,Spot,Position,158,um,Spot,Position,511
924,um,Spot,Position,159,um,Spot,Position,518
863,um,Spot,Position,172,um,Spot,Position,514
664,um,Spot,Position,-214,um,Spot,Position,518
742,um,Spot,Position,-203,um,Spot,Position,523
721,um,Spot,Position,-186,um,Spot,Position,523
798,um,Spot,Position,-177,um,Spot,Position,523
781,um,Spot,Position,-175,um,Spot,Position,522
838,um,Spot,Position,-145,um,Spot,Position,523
873,um,Spot,Position,-133,um,Spot,Position,523
728,um,Spot,Position,-127,um,Spot,Position,518
914,um,Spot,Position,-127,um,Spot,Position,525
804,um,Spot,Position,-120,um,Spot,Position,521
842,um,Spot,Position,-107,um,Spot,Position,522
773,um,Spot,Position,-93.6,um,Spot,Position,519
855,um,Spot,Position,-88.5,um,Spot,Position,522
816,um,Spot,Position,-70.9,um,Spot,Position,519
788,um,Spot,Position,-57.7,um,Spot,Position,523
887,um,Spot,Position,-49.3,um,Spot,Position,524
941,um,Spot,Position,-38.1,um,Spot,Position,524
905,um,Spot,Position,-25.3,um,Spot,Position,521
831,um,Spot,Position,-10.9,um,Spot,Position,520
933,um,Spot,Position,31,um,Spot,Position,519
982,um,Spot,Position,34.2,um,Spot,Position,522
934,um,Spot,Position,67.5,um,Spot,Position,521
1016,um,Spot,Position,83.7,um,Spot,Position,523
964,um,Spot,Position,108,um,Spot,Position,521
1008,um,Spot,Position,112,um,Spot,Position,522
990,um,Spot,Position,157,um,Spot,Position,524
700,um,Spot,Position,-240,um,Spot,Position,525
739,um,Spot,Position,-237,um,Spot,Position,526
767,um,Spot,Position,-227,um,Spot,Position,526
818,um,Spot,Position,-228,um,Spot,Position,528
855,um,Spot,Position,-229,um,Spot,Position,531
933,um,Spot,Position,-199,um,Spot,Position,528
860,um,Spot,Position,-188,um,Spot,Position,527
899,um,Spot,Position,-180,um,Spot,Position,527
988,um,Spot,Position,-143,um,Spot,Position,531
1001,um,Spot,Position,-120,um,Spot,Position,529
909,um,Spot,Position,-89.9,um,Spot,Position,525
941,um,Spot,Position,-83.2,um,Spot,Position,526
982,um,Spot,Position,-85.6,um,Spot,Position,529
1015,um,Spot,Position,-43,um,Spot,Position,529
1000,um,Spot,Position,-1.34,um,Spot,Position,527
960,um,Spot,Position,9.1,um,Spot,Position,529
1013,um,Spot,Position,162,um,Spot,Position,526
951,um,Spot,Position,-249,um,Spot,Position,537
972,um,Spot,Position,-220,um,Spot,Position,536
1006,um,Spot,Position,-203,um,Spot,Position,538
998,um,Spot,Position,-175,um,Spot,Position,534
1020,um,Spot,Position,-134,um,Spot,Position,537
927,um,Spot,Position,-252,um,Spot,Position,540
1005,um,Spot,Position,-238,um,Spot,Position,543
1120,um,Spot,Position,148,um,Spot,Position,473
1051,um,Spot,Position,131,um,Spot,Position,525
1035,um,Spot,Position,146,um,Spot,Position,525
1056,um,Spot,Position,-31.4,um,Spot,Position,531
1074,um,Spot,Position,1.16,um,Spot,Position,530
1100,um,Spot,Position,15.1,um,Spot,Position,531
1037,um,Spot,Position,51.5,um,Spot,Position,527
1096,um,Spot,Position,69.9,um,Spot,Position,531
1081,um,Spot,Position,144,um,Spot,Position,529
1119,um,Spot,Position,152,um,Spot,Position,527
1067,um,Spot,Position,153,um,Spot,Position,526
1086,um,Spot,Position,168,um,Spot,Position,526
1137,um,Spot,Position,167,um,Spot,Position,527
1040,um,Spot,Position,-129,um,Spot,Position,536
1028,um,Spot,Position,-90.3,um,Spot,Position,534
1196,um,Spot,Position,-65.6,um,Spot,Position,536
1043,um,Spot,Position,3.78,um,Spot,Position,533
1144,um,Spot,Position,3.6,um,Spot,Position,534
1154,um,Spot,Position,17.8,um,Spot,Position,538
1128,um,Spot,Position,42.4,um,Spot,Position,533
1156,um,Spot,Position,66.5,um,Spot,Position,536
1200,um,Spot,Position,86.4,um,Spot,Position,536
1301,um,Spot,Position,111,um,Spot,Position,537
1215,um,Spot,Position,126,um,Spot,Position,537
1241,um,Spot,Position,124,um,Spot,Position,538
1222,um,Spot,Position,171,um,Spot,Position,536
1051,um,Spot,Position,-221,um,Spot,Position,545
1077,um,Spot,Position,-207,um,Spot,Position,545
1055,um,Spot,Position,-162,um,Spot,Position,540
1078,um,Spot,Position,-146,um,Spot,Position,545
1133,um,Spot,Position,-140,um,Spot,Position,544
1113,um,Spot,Position,-138,um,Spot,Position,545
1120,um,Spot,Position,-101,um,Spot,Position,545
1203,um,Spot,Position,-90.2,um,Spot,Position,543
1079,um,Spot,Position,-86.4,um,Spot,Position,541
1151,um,Spot,Position,-55.7,um,Spot,Position,541
1223,um,Spot,Position,-47.7,um,Spot,Position,540
1190,um,Spot,Position,-18.7,um,Spot,Position,545
1239,um,Spot,Position,-13.7,um,Spot,Position,545
1327,um,Spot,Position,27.3,um,Spot,Position,546
1256,um,Spot,Position,35.8,um,Spot,Position,542
1308,um,Spot,Position,124,um,Spot,Position,539
1119,um,Spot,Position,-214,um,Spot,Position,551
1098,um,Spot,Position,-207,um,Spot,Position,547
1157,um,Spot,Position,-205,um,Spot,Position,552
1199,um,Spot,Position,-144,um,Spot,Position,550
1245,um,Spot,Position,-69,um,Spot,Position,548
1297,um,Spot,Position,-14.3,um,Spot,Position,549
1155,um,Spot,Position,-246,um,Spot,Position,555
1136,um,Spot,Position,-201,um,Spot,Position,555
1226,um,Spot,Position,-181,um,Spot,Position,557
1234,um,Spot,Position,-135,um,Spot,Position,557
1291,um,Spot,Position,-91.6,um,Spot,Position,556
1331,um,Spot,Position,-34.8,um,Spot,Position,557
1393,um,Spot,Position,12,um,Spot,Position,559
1322,um,Spot,Position,64.2,um,Spot,Position,554
1396,um,Spot,Position,69.9,um,Spot,Position,556
1369,um,Spot,Position,93.9,um,Spot,Position,557
1412,um,Spot,Position,130,um,Spot,Position,556
-578,um,Spot,Position,180,um,Spot,Position,510
-263,um,Spot,Position,262,um,Spot,Position,507
-554,um,Spot,Position,218,um,Spot,Position,515
-609,um,Spot,Position,192,um,Spot,Position,523
-560,um,Spot,Position,198,um,Spot,Position,520
-662,um,Spot,Position,273,um,Spot,Position,521
-498,um,Spot,Position,370,um,Spot,Position,520
-294,um,Spot,Position,179,um,Spot,Position,526
-311,um,Spot,Position,195,um,Spot,Position,537
-267,um,Spot,Position,199,um,Spot,Position,534
-258,um,Spot,Position,213,um,Spot,Position,535
-310,um,Spot,Position,242,um,Spot,Position,534
-294,um,Spot,Position,267,um,Spot,Position,534
-289,um,Spot,Position,289,um,Spot,Position,535
-273,um,Spot,Position,303,um,Spot,Position,535
-412,um,Spot,Position,322,um,Spot,Position,537
-277,um,Spot,Position,352,um,Spot,Position,535
-276,um,Spot,Position,390,um,Spot,Position,537
-290,um,Spot,Position,411,um,Spot,Position,539
-256,um,Spot,Position,476,um,Spot,Position,539
-253,um,Spot,Position,517,um,Spot,Position,538
-341,um,Spot,Position,181,um,Spot,Position,539
-369,um,Spot,Position,188,um,Spot,Position,541
-407,um,Spot,Position,193,um,Spot,Position,544
-288,um,Spot,Position,226,um,Spot,Position,542
-360,um,Spot,Position,238,um,Spot,Position,540
-379,um,Spot,Position,252,um,Spot,Position,542
-403,um,Spot,Position,276,um,Spot,Position,542
-361,um,Spot,Position,281,um,Spot,Position,540
-327,um,Spot,Position,306,um,Spot,Position,539
-373,um,Spot,Position,309,um,Spot,Position,542
-358,um,Spot,Position,322,um,Spot,Position,542
-506,um,Spot,Position,329,um,Spot,Position,539
-413,um,Spot,Position,349,um,Spot,Position,545
-335,um,Spot,Position,373,um,Spot,Position,542
-377,um,Spot,Position,402,um,Spot,Position,546
-333,um,Spot,Position,410,um,Spot,Position,543
-302,um,Spot,Position,443,um,Spot,Position,541
-354,um,Spot,Position,451,um,Spot,Position,546
-278,um,Spot,Position,464,um,Spot,Position,542
-325,um,Spot,Position,506,um,Spot,Position,545
-305,um,Spot,Position,507,um,Spot,Position,544
-287,um,Spot,Position,534,um,Spot,Position,542
-304,um,Spot,Position,556,um,Spot,Position,544
-262,um,Spot,Position,566,um,Spot,Position,540
-503,um,Spot,Position,195,um,Spot,Position,551
-434,um,Spot,Position,218,um,Spot,Position,547
-483,um,Spot,Position,242,um,Spot,Position,550
-452,um,Spot,Position,268,um,Spot,Position,550
-421,um,Spot,Position,282,um,Spot,Position,547
-447,um,Spot,Position,376,um,Spot,Position,551
-375,um,Spot,Position,429,um,Spot,Position,547
-418,um,Spot,Position,438,um,Spot,Position,551
-398,um,Spot,Position,472,um,Spot,Position,550
-379,um,Spot,Position,490,um,Spot,Position,548
-348,um,Spot,Position,491,um,Spot,Position,547
-414,um,Spot,Position,527,um,Spot,Position,552
-357,um,Spot,Position,544,um,Spot,Position,548
-614,um,Spot,Position,557,um,Spot,Position,553
-328,um,Spot,Position,569,um,Spot,Position,546
-476,um,Spot,Position,223,um,Spot,Position,554
-565,um,Spot,Position,242,um,Spot,Position,559
-531,um,Spot,Position,240,um,Spot,Position,556
-509,um,Spot,Position,242,um,Spot,Position,553
-536,um,Spot,Position,281,um,Spot,Position,557
-567,um,Spot,Position,298,um,Spot,Position,559
-501,um,Spot,Position,305,um,Spot,Position,555
-467,um,Spot,Position,306,um,Spot,Position,553
-487,um,Spot,Position,347,um,Spot,Position,555
-522,um,Spot,Position,353,um,Spot,Position,558
-484,um,Spot,Position,383,um,Spot,Position,555
-411,um,Spot,Position,404,um,Spot,Position,556
-481,um,Spot,Position,416,um,Spot,Position,556
-493,um,Spot,Position,457,um,Spot,Position,558
-451,um,Spot,Position,479,um,Spot,Position,556
-462,um,Spot,Position,493,um,Spot,Position,557
-423,um,Spot,Position,494,um,Spot,Position,553
-483,um,Spot,Position,519,um,Spot,Position,558
-434,um,Spot,Position,553,um,Spot,Position,557
-399,um,Spot,Position,566,um,Spot,Position,554
-430,um,Spot,Position,590,um,Spot,Position,556
119,um,Spot,Position,494,um,Spot,Position,450
-51.3,um,Spot,Position,242,um,Spot,Position,475
118,um,Spot,Position,529,um,Spot,Position,474
155,um,Spot,Position,235,um,Spot,Position,491
151,um,Spot,Position,518,um,Spot,Position,496
90.7,um,Spot,Position,224,um,Spot,Position,504
169,um,Spot,Position,353,um,Spot,Position,504
159,um,Spot,Position,447,um,Spot,Position,501
137,um,Spot,Position,467,um,Spot,Position,503
157,um,Spot,Position,484,um,Spot,Position,503
43,um,Spot,Position,512,um,Spot,Position,500
165,um,Spot,Position,555,um,Spot,Position,504
155,um,Spot,Position,184,um,Spot,Position,507
51.2,um,Spot,Position,188,um,Spot,Position,510
86.8,um,Spot,Position,189,um,Spot,Position,509
122,um,Spot,Position,199,um,Spot,Position,508
91.1,um,Spot,Position,209,um,Spot,Position,504
114,um,Spot,Position,226,um,Spot,Position,508
-13.6,um,Spot,Position,252,um,Spot,Position,506
15.7,um,Spot,Position,258,um,Spot,Position,509
121,um,Spot,Position,259,um,Spot,Position,505
90.8,um,Spot,Position,274,um,Spot,Position,508
126,um,Spot,Position,305,um,Spot,Position,506
166,um,Spot,Position,305,um,Spot,Position,507
64.8,um,Spot,Position,336,um,Spot,Position,510
122,um,Spot,Position,366,um,Spot,Position,506
30.9,um,Spot,Position,376,um,Spot,Position,509
91.7,um,Spot,Position,399,um,Spot,Position,509
160,um,Spot,Position,417,um,Spot,Position,505
64.9,um,Spot,Position,430,um,Spot,Position,509
78.7,um,Spot,Position,431,um,Spot,Position,509
112,um,Spot,Position,438,um,Spot,Position,507
27.5,um,Spot,Position,453,um,Spot,Position,507
53.4,um,Spot,Position,462,um,Spot,Position,510
138,um,Spot,Position,485,um,Spot,Position,508
55,um,Spot,Position,494,um,Spot,Position,508
77.1,um,Spot,Position,521,um,Spot,Position,509
77.5,um,Spot,Position,571,um,Spot,Position,511
124,um,Spot,Position,593,um,Spot,Position,509
-49,um,Spot,Position,177,um,Spot,Position,517
11.6,um,Spot,Position,187,um,Spot,Position,514
-48.7,um,Spot,Position,224,um,Spot,Position,513
57.9,um,Spot,Position,225,um,Spot,Position,511
-83.3,um,Spot,Position,245,um,Spot,Position,515
-42.3,um,Spot,Position,287,um,Spot,Position,515
41,um,Spot,Position,304,um,Spot,Position,511
84.7,um,Spot,Position,304,um,Spot,Position,512
-9.21,um,Spot,Position,314,um,Spot,Position,517
-28.4,um,Spot,Position,355,um,Spot,Position,517
11.2,um,Spot,Position,355,um,Spot,Position,516
-25.4,um,Spot,Position,379,um,Spot,Position,517
-66.6,um,Spot,Position,385,um,Spot,Position,517
-51.5,um,Spot,Position,411,um,Spot,Position,517
-69.9,um,Spot,Position,415,um,Spot,Position,518
9.34,um,Spot,Position,479,um,Spot,Position,514
-12.8,um,Spot,Position,491,um,Spot,Position,516
-54.7,um,Spot,Position,525,um,Spot,Position,518
31.9,um,Spot,Position,539,um,Spot,Position,513
-7.91,um,Spot,Position,546,um,Spot,Position,514
-41.1,um,Spot,Position,569,um,Spot,Position,517
46.9,um,Spot,Position,588,um,Spot,Position,512
-103,um,Spot,Position,197,um,Spot,Position,521
-118,um,Spot,Position,227,um,Spot,Position,521
-154,um,Spot,Position,236,um,Spot,Position,522
-170,um,Spot,Position,253,um,Spot,Position,521
-239,um,Spot,Position,268,um,Spot,Position,524
-76.4,um,Spot,Position,309,um,Spot,Position,520
-116,um,Spot,Position,351,um,Spot,Position,522
-40.1,um,Spot,Position,429,um,Spot,Position,520
-97.3,um,Spot,Position,477,um,Spot,Position,522
-73.5,um,Spot,Position,479,um,Spot,Position,521
-148,um,Spot,Position,482,um,Spot,Position,522
-39.7,um,Spot,Position,491,um,Spot,Position,520
-182,um,Spot,Position,504,um,Spot,Position,524
-93.7,um,Spot,Position,512,um,Spot,Position,522
-115,um,Spot,Position,546,um,Spot,Position,524
-70.2,um,Spot,Position,550,um,Spot,Position,518
-105,um,Spot,Position,591,um,Spot,Position,524
-155,um,Spot,Position,196,um,Spot,Position,526
-215,um,Spot,Position,216,um,Spot,Position,529
-206,um,Spot,Position,255,um,Spot,Position,530
-139,um,Spot,Position,287,um,Spot,Position,530
-184,um,Spot,Position,308,um,Spot,Position,530
-162,um,Spot,Position,330,um,Spot,Position,528
-210,um,Spot,Position,359,um,Spot,Position,530
-158,um,Spot,Position,389,um,Spot,Position,526
-181,um,Spot,Position,418,um,Spot,Position,529
-151,um,Spot,Position,446,um,Spot,Position,525
-170,um,Spot,Position,456,um,Spot,Position,529
-202,um,Spot,Position,466,um,Spot,Position,532
-112,um,Spot,Position,511,um,Spot,Position,526
-171,um,Spot,Position,534,um,Spot,Position,528
-140,um,Spot,Position,532,um,Spot,Position,526
-127,um,Spot,Position,566,um,Spot,Position,527
-187,um,Spot,Position,589,um,Spot,Position,531
-250,um,Spot,Position,180,um,Spot,Position,532
-250,um,Spot,Position,234,um,Spot,Position,535
-190,um,Spot,Position,270,um,Spot,Position,534
-226,um,Spot,Position,279,um,Spot,Position,534
-247,um,Spot,Position,306,um,Spot,Position,534
-241,um,Spot,Position,346,um,Spot,Position,534
-231,um,Spot,Position,394,um,Spot,Position,533
-211,um,Spot,Position,423,um,Spot,Position,533
-232,um,Spot,Position,426,um,Spot,Position,535
-245,um,Spot,Position,474,um,Spot,Position,536
-227,um,Spot,Position,488,um,Spot,Position,535
-248,um,Spot,Position,541,um,Spot,Position,537
-171,um,Spot,Position,554,um,Spot,Position,534
-211,um,Spot,Position,585,um,Spot,Position,534
242,um,Spot,Position,504,um,Spot,Position,485
578,um,Spot,Position,509,um,Spot,Position,485
485,um,Spot,Position,173,um,Spot,Position,502
214,um,Spot,Position,195,um,Spot,Position,502
369,um,Spot,Position,203,um,Spot,Position,504
298,um,Spot,Position,209,um,Spot,Position,503
423,um,Spot,Position,223,um,Spot,Position,501
355,um,Spot,Position,241,um,Spot,Position,501
244,um,Spot,Position,245,um,Spot,Position,504
447,um,Spot,Position,250,um,Spot,Position,502
401,um,Spot,Position,258,um,Spot,Position,503
194,um,Spot,Position,270,um,Spot,Position,503
434,um,Spot,Position,285,um,Spot,Position,503
503,um,Spot,Position,283,um,Spot,Position,503
282,um,Spot,Position,296,um,Spot,Position,504
472,um,Spot,Position,303,um,Spot,Position,503
534,um,Spot,Position,316,um,Spot,Position,502
179,um,Spot,Position,325,um,Spot,Position,504
408,um,Spot,Position,332,um,Spot,Position,502
246,um,Spot,Position,336,um,Spot,Position,497
467,um,Spot,Position,343,um,Spot,Position,503
529,um,Spot,Position,362,um,Spot,Position,502
307,um,Spot,Position,374,um,Spot,Position,503
356,um,Spot,Position,379,um,Spot,Position,504
424,um,Spot,Position,381,um,Spot,Position,503
507,um,Spot,Position,390,um,Spot,Position,502
446,um,Spot,Position,394,um,Spot,Position,503
255,um,Spot,Position,397,um,Spot,Position,499
573,um,Spot,Position,405,um,Spot,Position,500
527,um,Spot,Position,408,um,Spot,Position,503
324,um,Spot,Position,419,um,Spot,Position,502
399,um,Spot,Position,424,um,Spot,Position,502
287,um,Spot,Position,431,um,Spot,Position,502
490,um,Spot,Position,429,um,Spot,Position,502
554,um,Spot,Position,443,um,Spot,Position,503
217,um,Spot,Position,445,um,Spot,Position,502
259,um,Spot,Position,453,um,Spot,Position,503
184,um,Spot,Position,468,um,Spot,Position,504
222,um,Spot,Position,472,um,Spot,Position,498
312,um,Spot,Position,484,um,Spot,Position,502
452,um,Spot,Position,488,um,Spot,Position,503
427,um,Spot,Position,495,um,Spot,Position,503
195,um,Spot,Position,503,um,Spot,Position,498
401,um,Spot,Position,512,um,Spot,Position,504
531,um,Spot,Position,551,um,Spot,Position,503
499,um,Spot,Position,566,um,Spot,Position,504
283,um,Spot,Position,175,um,Spot,Position,505
181,um,Spot,Position,180,um,Spot,Position,506
513,um,Spot,Position,195,um,Spot,Position,510
454,um,Spot,Position,206,um,Spot,Position,506
225,um,Spot,Position,213,um,Spot,Position,505
531,um,Spot,Position,213,um,Spot,Position,505
189,um,Spot,Position,219,um,Spot,Position,509
504,um,Spot,Position,226,um,Spot,Position,510
187,um,Spot,Position,238,um,Spot,Position,506
323,um,Spot,Position,270,um,Spot,Position,507
221,um,Spot,Position,277,um,Spot,Position,504
311,um,Spot,Position,291,um,Spot,Position,507
587,um,Spot,Position,302,um,Spot,Position,506
381,um,Spot,Position,303,um,Spot,Position,507
201,um,Spot,Position,317,um,Spot,Position,504
320,um,Spot,Position,318,um,Spot,Position,508
368,um,Spot,Position,342,um,Spot,Position,504
495,um,Spot,Position,340,um,Spot,Position,505
415,um,Spot,Position,353,um,Spot,Position,504
199,um,Spot,Position,399,um,Spot,Position,506
199,um,Spot,Position,412,um,Spot,Position,508
575,um,Spot,Position,431,um,Spot,Position,509
414,um,Spot,Position,439,um,Spot,Position,505
518,um,Spot,Position,463,um,Spot,Position,506
403,um,Spot,Position,474,um,Spot,Position,506
491,um,Spot,Position,487,um,Spot,Position,505
305,um,Spot,Position,516,um,Spot,Position,504
343,um,Spot,Position,518,um,Spot,Position,506
407,um,Spot,Position,538,um,Spot,Position,505
308,um,Spot,Position,548,um,Spot,Position,504
597,um,Spot,Position,553,um,Spot,Position,505
271,um,Spot,Position,565,um,Spot,Position,505
354,um,Spot,Position,567,um,Spot,Position,507
437,um,Spot,Position,567,um,Spot,Position,506
556,um,Spot,Position,570,um,Spot,Position,504
231,um,Spot,Position,573,um,Spot,Position,506
594,um,Spot,Position,573,um,Spot,Position,504
384,um,Spot,Position,578,um,Spot,Position,506
215,um,Spot,Position,584,um,Spot,Position,506
480,um,Spot,Position,593,um,Spot,Position,505
223,um,Spot,Position,548,um,Spot,Position,511
633,um,Spot,Position,315,um,Spot,Position,475
936,um,Spot,Position,393,um,Spot,Position,478
725,um,Spot,Position,477,um,Spot,Position,481
611,um,Spot,Position,334,um,Spot,Position,503
800,um,Spot,Position,443,um,Spot,Position,504
937,um,Spot,Position,551,um,Spot,Position,504
656,um,Spot,Position,590,um,Spot,Position,502
688,um,Spot,Position,175,um,Spot,Position,507
768,um,Spot,Position,173,um,Spot,Position,508
796,um,Spot,Position,180,um,Spot,Position,509
723,um,Spot,Position,185,um,Spot,Position,509
614,um,Spot,Position,197,um,Spot,Position,510
765,um,Spot,Position,220,um,Spot,Position,510
793,um,Spot,Position,256,um,Spot,Position,510
707,um,Spot,Position,276,um,Spot,Position,505
655,um,Spot,Position,279,um,Spot,Position,504
698,um,Spot,Position,302,um,Spot,Position,506
789,um,Spot,Position,306,um,Spot,Position,507
606,um,Spot,Position,311,um,Spot,Position,506
819,um,Spot,Position,314,um,Spot,Position,507
672,um,Spot,Position,317,um,Spot,Position,507
770,um,Spot,Position,322,um,Spot,Position,508
665,um,Spot,Position,336,um,Spot,Position,505
837,um,Spot,Position,339,um,Spot,Position,509
817,um,Spot,Position,344,um,Spot,Position,510
742,um,Spot,Position,362,um,Spot,Position,511
670,um,Spot,Position,370,um,Spot,Position,504
834,um,Spot,Position,379,um,Spot,Position,510
647,um,Spot,Position,382,um,Spot,Position,505
616,um,Spot,Position,402,um,Spot,Position,504
718,um,Spot,Position,409,um,Spot,Position,510
704,um,Spot,Position,413,um,Spot,Position,506
768,um,Spot,Position,425,um,Spot,Position,507
620,um,Spot,Position,430,um,Spot,Position,507
815,um,Spot,Position,453,um,Spot,Position,506
846,um,Spot,Position,454,um,Spot,Position,511
606,um,Spot,Position,469,um,Spot,Position,505
646,um,Spot,Position,472,um,Spot,Position,506
674,um,Spot,Position,481,um,Spot,Position,507
814,um,Spot,Position,487,um,Spot,Position,509
779,um,Spot,Position,502,um,Spot,Position,506
737,um,Spot,Position,519,um,Spot,Position,505
600,um,Spot,Position,524,um,Spot,Position,509
787,um,Spot,Position,523,um,Spot,Position,509
633,um,Spot,Position,526,um,Spot,Position,508
639,um,Spot,Position,539,um,Spot,Position,506
756,um,Spot,Position,551,um,Spot,Position,508
694,um,Spot,Position,581,um,Spot,Position,507
752,um,Spot,Position,578,um,Spot,Position,511
792,um,Spot,Position,578,um,Spot,Position,510
892,um,Spot,Position,184,um,Spot,Position,515
938,um,Spot,Position,206,um,Spot,Position,517
843,um,Spot,Position,211,um,Spot,Position,512
735,um,Spot,Position,223,um,Spot,Position,513
904,um,Spot,Position,226,um,Spot,Position,515
936,um,Spot,Position,236,um,Spot,Position,518
653,um,Spot,Position,240,um,Spot,Position,514
895,um,Spot,Position,273,um,Spot,Position,515
858,um,Spot,Position,277,um,Spot,Position,512
1019,um,Spot,Position,299,um,Spot,Position,518
948,um,Spot,Position,314,um,Spot,Position,516
894,um,Spot,Position,343,um,Spot,Position,514
889,um,Spot,Position,370,um,Spot,Position,514
920,um,Spot,Position,373,um,Spot,Position,512
972,um,Spot,Position,378,um,Spot,Position,516
771,um,Spot,Position,386,um,Spot,Position,512
873,um,Spot,Position,406,um,Spot,Position,513
939,um,Spot,Position,413,um,Spot,Position,516
909,um,Spot,Position,426,um,Spot,Position,517
1001,um,Spot,Position,446,um,Spot,Position,517
877,um,Spot,Position,466,um,Spot,Position,516
891,um,Spot,Position,506,um,Spot,Position,513
862,um,Spot,Position,523,um,Spot,Position,514
888,um,Spot,Position,524,um,Spot,Position,513
827,um,Spot,Position,535,um,Spot,Position,513
633,um,Spot,Position,589,um,Spot,Position,512
984,um,Spot,Position,590,um,Spot,Position,515
971,um,Spot,Position,179,um,Spot,Position,522
984,um,Spot,Position,204,um,Spot,Position,519
986,um,Spot,Position,240,um,Spot,Position,519
1002,um,Spot,Position,300,um,Spot,Position,519
982,um,Spot,Position,347,um,Spot,Position,522
1002,um,Spot,Position,349,um,Spot,Position,521
1016,um,Spot,Position,376,um,Spot,Position,518
980,um,Spot,Position,492,um,Spot,Position,522
923,um,Spot,Position,522,um,Spot,Position,518
987,um,Spot,Position,546,um,Spot,Position,520
937,um,Spot,Position,591,um,Spot,Position,520
1020,um,Spot,Position,252,um,Spot,Position,527
1151,um,Spot,Position,216,um,Spot,Position,485
1144,um,Spot,Position,306,um,Spot,Position,488
1231,um,Spot,Position,486,um,Spot,Position,508
1260,um,Spot,Position,548,um,Spot,Position,507
1249,um,Spot,Position,398,um,Spot,Position,518
1044,um,Spot,Position,233,um,Spot,Position,524
1068,um,Spot,Position,269,um,Spot,Position,523
1121,um,Spot,Position,271,um,Spot,Position,525
1061,um,Spot,Position,291,um,Spot,Position,522
1056,um,Spot,Position,315,um,Spot,Position,521
1088,um,Spot,Position,338,um,Spot,Position,524
1043,um,Spot,Position,346,um,Spot,Position,522
1062,um,Spot,Position,357,um,Spot,Position,522
1136,um,Spot,Position,359,um,Spot,Position,521
1068,um,Spot,Position,427,um,Spot,Position,522
1037,um,Spot,Position,429,um,Spot,Position,521
1078,um,Spot,Position,452,um,Spot,Position,525
1083,um,Spot,Position,470,um,Spot,Position,524
1031,um,Spot,Position,509,um,Spot,Position,524
1060,um,Spot,Position,540,um,Spot,Position,524
1029,um,Spot,Position,555,um,Spot,Position,524
1190,um,Spot,Position,188,um,Spot,Position,531
1108,um,Spot,Position,197,um,Spot,Position,527
1067,um,Spot,Position,215,um,Spot,Position,530
1123,um,Spot,Position,223,um,Spot,Position,528
1139,um,Spot,Position,252,um,Spot,Position,529
1223,um,Spot,Position,283,um,Spot,Position,530
1104,um,Spot,Position,294,um,Spot,Position,526
1176,um,Spot,Position,298,um,Spot,Position,532
1189,um,Spot,Position,343,um,Spot,Position,529
1109,um,Spot,Position,367,um,Spot,Position,526
1164,um,Spot,Position,381,um,Spot,Position,531
1141,um,Spot,Position,404,um,Spot,Position,528
1094,um,Spot,Position,413,um,Spot,Position,526
1095,um,Spot,Position,432,um,Spot,Position,526
1161,um,Spot,Position,441,um,Spot,Position,530
1195,um,Spot,Position,450,um,Spot,Position,532
1114,um,Spot,Position,458,um,Spot,Position,527
1190,um,Spot,Position,505,um,Spot,Position,529
1143,um,Spot,Position,512,um,Spot,Position,531
1146,um,Spot,Position,554,um,Spot,Position,532
1027,um,Spot,Position,594,um,Spot,Position,526
1289,um,Spot,Position,175,um,Spot,Position,535
1239,um,Spot,Position,186,um,Spot,Position,535
1189,um,Spot,Position,210,um,Spot,Position,538
1169,um,Spot,Position,245,um,Spot,Position,534
1288,um,Spot,Position,255,um,Spot,Position,538
1245,um,Spot,Position,270,um,Spot,Position,534
1288,um,Spot,Position,277,um,Spot,Position,536
1321,um,Spot,Position,282,um,Spot,Position,534
1439,um,Spot,Position,324,um,Spot,Position,536
1284,um,Spot,Position,343,um,Spot,Position,535
