X 1: Position X,Unit,Category,Collection,Y 1: Position Y,Unit,Category,Collection,Position_Z
-641,um,Spot,Position,105,um,Spot,Position,556
-625,um,Spot,Position,135,um,Spot,Position,553
-697,um,Spot,Position,202,um,Spot,Position,558
-229,um,Spot,Position,-119,um,Spot,Position,474
-227,um,Spot,Position,-86.8,um,Spot,Position,471
-538,um,Spot,Position,0.586,um,Spot,Position,497
-188,um,Spot,Position,184,um,Spot,Position,511
-193,um,Spot,Position,27.5,um,Spot,Position,513
-531,um,Spot,Position,-116,um,Spot,Position,532
-534,um,Spot,Position,-74.9,um,Spot,Position,526
-234,um,Spot,Position,-34.8,um,Spot,Position,527
-436,um,Spot,Position,248,um,Spot,Position,529
-174,um,Spot,Position,-108,um,Spot,Position,535
-264,um,Spot,Position,-74.4,um,Spot,Position,536
-447,um,Spot,Position,126,um,Spot,Position,539
-456,um,Spot,Position,170,um,Spot,Position,537
-423,um,Spot,Position,181,um,Spot,Position,535
-446,um,Spot,Position,220,um,Spot,Position,535
-500,um,Spot,Position,230,um,Spot,Position,537
-186,um,Spot,Position,-168,um,Spot,Position,545
-225,um,Spot,Position,-145,um,Spot,Position,544
-175,um,Spot,Position,-145,um,Spot,Position,540
-303,um,Spot,Position,-66.1,um,Spot,Position,542
-476,um,Spot,Position,85.9,um,Spot,Position,544
-504,um,Spot,Position,123,um,Spot,Position,541
-481,um,Spot,Position,122,um,Spot,Position,542
-510,um,Spot,Position,151,um,Spot,Position,541
-554,um,Spot,Position,207,um,Spot,Position,543
-572,um,Spot,Position,240,um,Spot,Position,541
-227,um,Spot,Position,-157,um,Spot,Position,547
-402,um,Spot,Position,-50,um,Spot,Position,550
-527,um,Spot,Position,52.6,um,Spot,Position,552
-536,um,Spot,Position,75.8,um,Spot,Position,553
-437,um,Spot,Position,-87,um,Spot,Position,558
-577,um,Spot,Position,18.7,um,Spot,Position,560
-490,um,Spot,Position,18.3,um,Spot,Position,555
-586,um,Spot,Position,79.7,um,Spot,Position,556
-547,um,Spot,Position,81.7,um,Spot,Position,554
159,um,Spot,Position,158,um,Spot,Position,448
195,um,Spot,Position,-84.3,um,Spot,Position,475
10.7,um,Spot,Position,107,um,Spot,Position,483
-123,um,Spot,Position,13.8,um,Spot,Position,492
-78,um,Spot,Position,72.3,um,Spot,Position,492
-5.09,um,Spot,Position,252,um,Spot,Position,492
40.6,um,Spot,Position,188,um,Spot,Position,502
91.5,um,Spot,Position,190,um,Spot,Position,504
-28.4,um,Spot,Position,215,um,Spot,Position,501
211,um,Spot,Position,243,um,Spot,Position,502
226,um,Spot,Position,255,um,Spot,Position,503
52.4,um,Spot,Position,-77.7,um,Spot,Position,511
144,um,Spot,Position,89.1,um,Spot,Position,508
119,um,Spot,Position,161,um,Spot,Position,507
203,um,Spot,Position,180,um,Spot,Position,507
140,um,Spot,Position,200,um,Spot,Position,504
-77.3,um,Spot,Position,47.9,um,Spot,Position,513
-101,um,Spot,Position,61,um,Spot,Position,512
-167,um,Spot,Position,-50.5,um,Spot,Position,523
210,um,Spot,Position,-123,um,Spot,Position,530
10.8,um,Spot,Position,-78.8,um,Spot,Position,527
-85.3,um,Spot,Position,-55.3,um,Spot,Position,525
-49,um,Spot,Position,-151,um,Spot,Position,537
-135,um,Spot,Position,-140,um,Spot,Position,537
-108,um,Spot,Position,-132,um,Spot,Position,533
-108,um,Spot,Position,-115,um,Spot,Position,532
-131,um,Spot,Position,-88.1,um,Spot,Position,532
-105,um,Spot,Position,-165,um,Spot,Position,540
565,um,Spot,Position,-137,um,Spot,Position,464
635,um,Spot,Position,44,um,Spot,Position,476
620,um,Spot,Position,212,um,Spot,Position,472
619,um,Spot,Position,-142,um,Spot,Position,478
547,um,Spot,Position,-169,um,Spot,Position,487
456,um,Spot,Position,36.8,um,Spot,Position,483
526,um,Spot,Position,211,um,Spot,Position,487
618,um,Spot,Position,-22.3,um,Spot,Position,491
645,um,Spot,Position,-155,um,Spot,Position,509
438,um,Spot,Position,162,um,Spot,Position,510
461,um,Spot,Position,197,um,Spot,Position,510
444,um,Spot,Position,222,um,Spot,Position,507
266,um,Spot,Position,242,um,Spot,Position,508
590,um,Spot,Position,162,um,Spot,Position,515
636,um,Spot,Position,213,um,Spot,Position,514
575,um,Spot,Position,220,um,Spot,Position,514
411,um,Spot,Position,-68.7,um,Spot,Position,522
272,um,Spot,Position,-54.6,um,Spot,Position,523
326,um,Spot,Position,-48,um,Spot,Position,522
403,um,Spot,Position,-8.55,um,Spot,Position,521
670,um,Spot,Position,74.4,um,Spot,Position,523
637,um,Spot,Position,104,um,Spot,Position,519
297,um,Spot,Position,-123,um,Spot,Position,530
256,um,Spot,Position,-114,um,Spot,Position,528
396,um,Spot,Position,-101,um,Spot,Position,528
290,um,Spot,Position,-98.5,um,Spot,Position,527
271,um,Spot,Position,-94.6,um,Spot,Position,526
352,um,Spot,Position,-63.4,um,Spot,Position,525
341,um,Spot,Position,-104,um,Spot,Position,533
1072,um,Spot,Position,-90.9,um,Spot,Position,475
1000,um,Spot,Position,251,um,Spot,Position,473
750,um,Spot,Position,140,um,Spot,Position,486
966,um,Spot,Position,255,um,Spot,Position,488
973,um,Spot,Position,-67.6,um,Spot,Position,505
1058,um,Spot,Position,-28.8,um,Spot,Position,506
894,um,Spot,Position,103,um,Spot,Position,517
822,um,Spot,Position,249,um,Spot,Position,517
687,um,Spot,Position,38,um,Spot,Position,528
736,um,Spot,Position,76.7,um,Spot,Position,529
851,um,Spot,Position,97.3,um,Spot,Position,530
746,um,Spot,Position,180,um,Spot,Position,527
768,um,Spot,Position,-12.1,um,Spot,Position,537
755,um,Spot,Position,-2.23,um,Spot,Position,535
860,um,Spot,Position,81.5,um,Spot,Position,538
788,um,Spot,Position,-164,um,Spot,Position,551
999,um,Spot,Position,-138,um,Spot,Position,557
1359,um,Spot,Position,212,um,Spot,Position,461
1362,um,Spot,Position,221,um,Spot,Position,511
1340,um,Spot,Position,-50.4,um,Spot,Position,547
1627,um,Spot,Position,-29.6,um,Spot,Position,466
1641,um,Spot,Position,187,um,Spot,Position,476
1551,um,Spot,Position,166,um,Spot,Position,496
1599,um,Spot,Position,-157,um,Spot,Position,547
1623,um,Spot,Position,211,um,Spot,Position,555
-640,um,Spot,Position,358,um,Spot,Position,464
-1014,um,Spot,Position,487,um,Spot,Position,503
-621,um,Spot,Position,412,um,Spot,Position,539
-602,um,Spot,Position,442,um,Spot,Position,537
-625,um,Spot,Position,456,um,Spot,Position,538
-618,um,Spot,Position,524,um,Spot,Position,537
-619,um,Spot,Position,550,um,Spot,Position,538
-950,um,Spot,Position,555,um,Spot,Position,535
-599,um,Spot,Position,612,um,Spot,Position,538
-717,um,Spot,Position,352,um,Spot,Position,545
-706,um,Spot,Position,428,um,Spot,Position,545
-694,um,Spot,Position,447,um,Spot,Position,543
-623,um,Spot,Position,492,um,Spot,Position,539
-632,um,Spot,Position,507,um,Spot,Position,540
-667,um,Spot,Position,562,um,Spot,Position,541
-629,um,Spot,Position,576,um,Spot,Position,541
-647,um,Spot,Position,615,um,Spot,Position,543
-665,um,Spot,Position,648,um,Spot,Position,544
-654,um,Spot,Position,278,um,Spot,Position,551
-750,um,Spot,Position,469,um,Spot,Position,551
-953,um,Spot,Position,479,um,Spot,Position,550
-744,um,Spot,Position,503,um,Spot,Position,550
-712,um,Spot,Position,526,um,Spot,Position,551
-732,um,Spot,Position,544,um,Spot,Position,550
-738,um,Spot,Position,585,um,Spot,Position,550
-726,um,Spot,Position,589,um,Spot,Position,549
-764,um,Spot,Position,618,um,Spot,Position,550
-743,um,Spot,Position,639,um,Spot,Position,553
-690,um,Spot,Position,650,um,Spot,Position,547
-703,um,Spot,Position,656,um,Spot,Position,548
-768,um,Spot,Position,270,um,Spot,Position,558
-721,um,Spot,Position,287,um,Spot,Position,555
-760,um,Spot,Position,311,um,Spot,Position,558
-763,um,Spot,Position,325,um,Spot,Position,557
-790,um,Spot,Position,327,um,Spot,Position,558
-745,um,Spot,Position,376,um,Spot,Position,553
-765,um,Spot,Position,403,um,Spot,Position,556
-781,um,Spot,Position,431,um,Spot,Position,556
-806,um,Spot,Position,470,um,Spot,Position,559
-781,um,Spot,Position,507,um,Spot,Position,556
-799,um,Spot,Position,527,um,Spot,Position,557
-765,um,Spot,Position,537,um,Spot,Position,556
-772,um,Spot,Position,561,um,Spot,Position,556
-790,um,Spot,Position,637,um,Spot,Position,559
-731,um,Spot,Position,672,um,Spot,Position,556
-253,um,Spot,Position,502,um,Spot,Position,450
-470,um,Spot,Position,458,um,Spot,Position,481
-293,um,Spot,Position,658,um,Spot,Position,487
-186,um,Spot,Position,330,um,Spot,Position,502
-333,um,Spot,Position,589,um,Spot,Position,515
-394,um,Spot,Position,320,um,Spot,Position,524
-433,um,Spot,Position,343,um,Spot,Position,525
-393,um,Spot,Position,554,um,Spot,Position,519
-420,um,Spot,Position,577,um,Spot,Position,524
-461,um,Spot,Position,288,um,Spot,Position,530
-480,um,Spot,Position,506,um,Spot,Position,525
-523,um,Spot,Position,607,um,Spot,Position,531
-583,um,Spot,Position,289,um,Spot,Position,536
97.1,um,Spot,Position,276,um,Spot,Position,461
117,um,Spot,Position,275,um,Spot,Position,464
-5.37,um,Spot,Position,484,um,Spot,Position,476
134,um,Spot,Position,525,um,Spot,Position,482
33,um,Spot,Position,667,um,Spot,Position,486
231,um,Spot,Position,339,um,Spot,Position,495
161,um,Spot,Position,404,um,Spot,Position,497
27.7,um,Spot,Position,414,um,Spot,Position,496
4.99,um,Spot,Position,669,um,Spot,Position,495
-87.5,um,Spot,Position,270,um,Spot,Position,497
75.1,um,Spot,Position,274,um,Spot,Position,500
148,um,Spot,Position,285,um,Spot,Position,497
96.4,um,Spot,Position,298,um,Spot,Position,501
200,um,Spot,Position,296,um,Spot,Position,500
184,um,Spot,Position,315,um,Spot,Position,499
3.48,um,Spot,Position,336,um,Spot,Position,499
222,um,Spot,Position,403,um,Spot,Position,498
203,um,Spot,Position,440,um,Spot,Position,500
-33.8,um,Spot,Position,487,um,Spot,Position,500
241,um,Spot,Position,490,um,Spot,Position,501
230,um,Spot,Position,547,um,Spot,Position,499
204,um,Spot,Position,588,um,Spot,Position,502
-47.1,um,Spot,Position,608,um,Spot,Position,502
-4.89,um,Spot,Position,618,um,Spot,Position,501
-57.2,um,Spot,Position,636,um,Spot,Position,502
-94.3,um,Spot,Position,644,um,Spot,Position,502
-155,um,Spot,Position,550,um,Spot,Position,506
-80,um,Spot,Position,600,um,Spot,Position,507
451,um,Spot,Position,563,um,Spot,Position,456
432,um,Spot,Position,570,um,Spot,Position,457
262,um,Spot,Position,371,um,Spot,Position,465
315,um,Spot,Position,509,um,Spot,Position,497
297,um,Spot,Position,263,um,Spot,Position,499
318,um,Spot,Position,337,um,Spot,Position,500
441,um,Spot,Position,439,um,Spot,Position,504
470,um,Spot,Position,258,um,Spot,Position,505
585,um,Spot,Position,294,um,Spot,Position,509
298,um,Spot,Position,314,um,Spot,Position,505
590,um,Spot,Position,388,um,Spot,Position,509
530,um,Spot,Position,401,um,Spot,Position,506
500,um,Spot,Position,479,um,Spot,Position,506
444,um,Spot,Position,494,um,Spot,Position,504
675,um,Spot,Position,613,um,Spot,Position,509
395,um,Spot,Position,669,um,Spot,Position,504
300,um,Spot,Position,677,um,Spot,Position,509
649,um,Spot,Position,271,um,Spot,Position,513
638,um,Spot,Position,563,um,Spot,Position,512
1101,um,Spot,Position,494,um,Spot,Position,454
746,um,Spot,Position,372,um,Spot,Position,461
772,um,Spot,Position,259,um,Spot,Position,462
831,um,Spot,Position,400,um,Spot,Position,465
980,um,Spot,Position,256,um,Spot,Position,481
788,um,Spot,Position,385,um,Spot,Position,482
786,um,Spot,Position,366,um,Spot,Position,499
766,um,Spot,Position,383,um,Spot,Position,499
781,um,Spot,Position,463,um,Spot,Position,506
805,um,Spot,Position,333,um,Spot,Position,517
811,um,Spot,Position,568,um,Spot,Position,517
975,um,Spot,Position,602,um,Spot,Position,530
980,um,Spot,Position,406,um,Spot,Position,535
1246,um,Spot,Position,566,um,Spot,Position,448
1424,um,Spot,Position,589,um,Spot,Position,473
1404,um,Spot,Position,257,um,Spot,Position,494
1131,um,Spot,Position,304,um,Spot,Position,491
1453,um,Spot,Position,435,um,Spot,Position,544
1113,um,Spot,Position,517,um,Spot,Position,545
1112,um,Spot,Position,587,um,Spot,Position,543
1137,um,Spot,Position,625,um,Spot,Position,545
1389,um,Spot,Position,444,um,Spot,Position,551
1462,um,Spot,Position,451,um,Spot,Position,546
1156,um,Spot,Position,519,um,Spot,Position,550
1190,um,Spot,Position,560,um,Spot,Position,552
1160,um,Spot,Position,561,um,Spot,Position,551
1198,um,Spot,Position,618,um,Spot,Position,551
1188,um,Spot,Position,661,um,Spot,Position,552
1220,um,Spot,Position,338,um,Spot,Position,558
1249,um,Spot,Position,442,um,Spot,Position,560
1217,um,Spot,Position,546,um,Spot,Position,554
1290,um,Spot,Position,552,um,Spot,Position,560
1251,um,Spot,Position,592,um,Spot,Position,559
1220,um,Spot,Position,612,um,Spot,Position,556
1248,um,Spot,Position,620,um,Spot,Position,556
1271,um,Spot,Position,633,um,Spot,Position,558
1464,um,Spot,Position,656,um,Spot,Position,555
1217,um,Spot,Position,661,um,Spot,Position,555
1568,um,Spot,Position,305,um,Spot,Position,528
-656,um,Spot,Position,1032,um,Spot,Position,503
-779,um,Spot,Position,951,um,Spot,Position,508
-824,um,Spot,Position,1010,um,Spot,Position,510
-736,um,Spot,Position,728,um,Spot,Position,520
-747,um,Spot,Position,704,um,Spot,Position,545
-620,um,Spot,Position,740,um,Spot,Position,545
-704,um,Spot,Position,692,um,Spot,Position,551
-666,um,Spot,Position,808,um,Spot,Position,550
-623,um,Spot,Position,837,um,Spot,Position,547
-796,um,Spot,Position,706,um,Spot,Position,559
-718,um,Spot,Position,716,um,Spot,Position,554
-764,um,Spot,Position,745,um,Spot,Position,557
-688,um,Spot,Position,746,um,Spot,Position,554
-713,um,Spot,Position,749,um,Spot,Position,554
-664,um,Spot,Position,911,um,Spot,Position,558
-884,um,Spot,Position,1030,um,Spot,Position,556
-415,um,Spot,Position,759,um,Spot,Position,490
-185,um,Spot,Position,706,um,Spot,Position,498
-303,um,Spot,Position,962,um,Spot,Position,503
-186,um,Spot,Position,782,um,Spot,Position,509
-385,um,Spot,Position,767,um,Spot,Position,512
-224,um,Spot,Position,787,um,Spot,Position,512
-228,um,Spot,Position,838,um,Spot,Position,513
-228,um,Spot,Position,861,um,Spot,Position,515
-184,um,Spot,Position,876,um,Spot,Position,512
-257,um,Spot,Position,901,um,Spot,Position,518
-204,um,Spot,Position,1004,um,Spot,Position,521
-175,um,Spot,Position,1088,um,Spot,Position,525
-507,um,Spot,Position,690,um,Spot,Position,531
-411,um,Spot,Position,796,um,Spot,Position,527
-448,um,Spot,Position,879,um,Spot,Position,531
-430,um,Spot,Position,894,um,Spot,Position,531
-263,um,Spot,Position,1008,um,Spot,Position,526
-265,um,Spot,Position,1042,um,Spot,Position,530
-201,um,Spot,Position,1071,um,Spot,Position,525
-407,um,Spot,Position,878,um,Spot,Position,533
-429,um,Spot,Position,934,um,Spot,Position,533
-434,um,Spot,Position,965,um,Spot,Position,537
-463,um,Spot,Position,975,um,Spot,Position,538
-594,um,Spot,Position,759,um,Spot,Position,545
-448,um,Spot,Position,1014,um,Spot,Position,540
-580,um,Spot,Position,894,um,Spot,Position,548
-550,um,Spot,Position,922,um,Spot,Position,547
-559,um,Spot,Position,981,um,Spot,Position,550
-586,um,Spot,Position,1056,um,Spot,Position,557
-536,um,Spot,Position,1098,um,Spot,Position,556
-125,um,Spot,Position,912,um,Spot,Position,475
-7.92,um,Spot,Position,747,um,Spot,Position,496
-67.8,um,Spot,Position,714,um,Spot,Position,503
-112,um,Spot,Position,719,um,Spot,Position,504
20.8,um,Spot,Position,720,um,Spot,Position,499
-72,um,Spot,Position,748,um,Spot,Position,501
10.3,um,Spot,Position,781,um,Spot,Position,503
-18,um,Spot,Position,800,um,Spot,Position,502
-27.2,um,Spot,Position,819,um,Spot,Position,501
165,um,Spot,Position,822,um,Spot,Position,503
221,um,Spot,Position,971,um,Spot,Position,501
-87.2,um,Spot,Position,690,um,Spot,Position,505
240,um,Spot,Position,737,um,Spot,Position,507
-156,um,Spot,Position,754,um,Spot,Position,508
-131,um,Spot,Position,759,um,Spot,Position,505
148,um,Spot,Position,783,um,Spot,Position,506
44.4,um,Spot,Position,788,um,Spot,Position,505
-119,um,Spot,Position,802,um,Spot,Position,504
-65,um,Spot,Position,803,um,Spot,Position,507
-92.5,um,Spot,Position,808,um,Spot,Position,509
28.9,um,Spot,Position,835,um,Spot,Position,506
-70.7,um,Spot,Position,847,um,Spot,Position,506
-16,um,Spot,Position,850,um,Spot,Position,506
164,um,Spot,Position,848,um,Spot,Position,507
-148,um,Spot,Position,853,um,Spot,Position,509
-117,um,Spot,Position,851,um,Spot,Position,507
180,um,Spot,Position,865,um,Spot,Position,505
11,um,Spot,Position,880,um,Spot,Position,506
-72.4,um,Spot,Position,899,um,Spot,Position,508
-14.8,um,Spot,Position,914,um,Spot,Position,508
-65.3,um,Spot,Position,918,um,Spot,Position,509
-2.01,um,Spot,Position,976,um,Spot,Position,511
150,um,Spot,Position,980,um,Spot,Position,510
215,um,Spot,Position,1018,um,Spot,Position,510
-109,um,Spot,Position,902,um,Spot,Position,512
-139,um,Spot,Position,946,um,Spot,Position,515
-86.4,um,Spot,Position,960,um,Spot,Position,514
-48.7,um,Spot,Position,964,um,Spot,Position,512
-119,um,Spot,Position,997,um,Spot,Position,517
84.5,um,Spot,Position,1001,um,Spot,Position,513
-120,um,Spot,Position,1024,um,Spot,Position,516
-81.9,um,Spot,Position,1028,um,Spot,Position,514
-77,um,Spot,Position,1072,um,Spot,Position,514
-104,um,Spot,Position,1077,um,Spot,Position,512
196,um,Spot,Position,1083,um,Spot,Position,515
-132,um,Spot,Position,1043,um,Spot,Position,524
-22.6,um,Spot,Position,1084,um,Spot,Position,529
7.93,um,Spot,Position,1036,um,Spot,Position,539
159,um,Spot,Position,948,um,Spot,Position,555
457,um,Spot,Position,822,um,Spot,Position,458
315,um,Spot,Position,1105,um,Spot,Position,461
486,um,Spot,Position,823,um,Spot,Position,465
256,um,Spot,Position,1017,um,Spot,Position,468
511,um,Spot,Position,689,um,Spot,Position,506
471,um,Spot,Position,706,um,Spot,Position,506
310,um,Spot,Position,759,um,Spot,Position,505
535,um,Spot,Position,767,um,Spot,Position,508
566,um,Spot,Position,797,um,Spot,Position,508
584,um,Spot,Position,811,um,Spot,Position,510
528,um,Spot,Position,822,um,Spot,Position,510
504,um,Spot,Position,845,um,Spot,Position,511
545,um,Spot,Position,849,um,Spot,Position,511
404,um,Spot,Position,954,um,Spot,Position,511
590,um,Spot,Position,773,um,Spot,Position,514
617,um,Spot,Position,791,um,Spot,Position,511
606,um,Spot,Position,848,um,Spot,Position,517
589,um,Spot,Position,896,um,Spot,Position,515
482,um,Spot,Position,900,um,Spot,Position,512
533,um,Spot,Position,940,um,Spot,Position,515
509,um,Spot,Position,959,um,Spot,Position,516
476,um,Spot,Position,962,um,Spot,Position,514
562,um,Spot,Position,968,um,Spot,Position,516
497,um,Spot,Position,981,um,Spot,Position,514
455,um,Spot,Position,995,um,Spot,Position,516
465,um,Spot,Position,1051,um,Spot,Position,515
568,um,Spot,Position,1042,um,Spot,Position,522
621,um,Spot,Position,1029,um,Spot,Position,526
700,um,Spot,Position,729,um,Spot,Position,451
690,um,Spot,Position,791,um,Spot,Position,479
848,um,Spot,Position,1064,um,Spot,Position,478
993,um,Spot,Position,847,um,Spot,Position,486
1078,um,Spot,Position,947,um,Spot,Position,507
795,um,Spot,Position,807,um,Spot,Position,514
716,um,Spot,Position,933,um,Spot,Position,518
905,um,Spot,Position,721,um,Spot,Position,522
831,um,Spot,Position,792,um,Spot,Position,521
879,um,Spot,Position,812,um,Spot,Position,523
755,um,Spot,Position,919,um,Spot,Position,522
1094,um,Spot,Position,1100,um,Spot,Position,522
887,um,Spot,Position,882,um,Spot,Position,529
698,um,Spot,Position,1103,um,Spot,Position,529
